"","strategy_names.i.","outcome_name","municipalities_coherence"
"1","state_school_conc","RATE_APROV",0.29024747287684
"2","state_school_conc","RATE_ABANDON",0.345401869317501
"3","state_school_conc","RATE_FAILURE",0.447214040350178
"4","state_school_conc","RATE_APROV_PUB",0.424621319240002
"5","state_school_conc","RATE_ABANDON_PUB",0.168059571959485
"6","state_school_conc","RATE_FAILURE_PUB",0.383770861982772
"7","state_school_conc","RATE_APROV_DIFF",0.0844923317178841
"8","state_school_conc","RATE_ABANDON_DIFF",0.0496289025322483
"9","state_school_conc","RATE_FAILURE_DIFF",1.08167799578915
"10","state_school_conc","PROVA_MEAN_PORT_I",0.119036102187338
"11","state_school_conc","PROVA_MEAN_PORT_T",0.116172182000464
"12","state_school_conc","PROVA_MEAN_MAT_I",0.160720174162011
"13","state_school_conc","PROVA_MEAN_MAT_T",0.106783706502782
